MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
A10581226,Active,5171 Fisher Island Dr,5,7,1,12900000,,11/29/2018 12:00:00 AM,,Miami Beach,5100 BAYVIEW AT FISHER IS,,,7924,2004,Cbs Construction,,,Central Heat,Central Cooling,4,"Assigned Parking, Covered Parking, Golf Cart Parking, Guest Parking",Attached,Formal Dining,"Open Balcony, Open Porch","Carpeted Floors, Marble Floors","Bar, Built-Ins, Fireplace, Foyer Entry, Pantry, Vaulted Ceilings, Volume Ceilings",,,,,"Den/Library/Office, Maid/In-Law Quarters, Storage Room",,,,"Blinds/Shades, Impact Glass, Sliding",5100 BAYVIEW AT FISHER IS,202874,,,"2 Master Bathrooms, Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,7,7,,"Guard At Site, Private Guards","Exterior Alterations, Ok To Lease, Renting Limited",,Monthly,8542,0,0,5327,,,Bayview,Fisher Island,5171,,"This one of a kind gem greets with you with 24 FT ceilings, 360 degree views of Miami downtown, Fisher Island and Miami Beach. The Penthouse showcases: 2 private elevators, east & west views with expansive terraces, 7,924 sq. ft interior, 5 bedrooms + 2 staff bedrooms, 7.5 bathrooms, marble floors, creston system installed for audio,video and cameras, lutron system, formal dining room, kitchen with top of the line appliances, 3 fireplaces, beautiful views from every room, 4 parking spaces, 2 golf carts , 2 golf cart spaces, over sized storage & many more. Experience Fisher Island living in this exceptional masterpiece! Easy to show.",,,33109,48,,,,,,319,Miami-Dade County,30-42-09-018-0070,12/06/2018 10:08:48 PM,,
A10337927,Active,7233 Fisher Island Dr,6,6,2,12900000,,06/29/2017 12:00:00 AM,,Miami Beach,,,6820,6820,1992,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"2 Or More Spaces, Assigned Parking, Covered Parking",Attached,"Dining/Living Room, Eat-In Kitchen",Open Balcony,"Carpeted Floors, Marble Floors","Built-Ins, Split Bedroom",,,,,"Family Room, Utility Room/Laundry",,,,Sliding,,175485,,,"Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,3,7,,"Security Patrol, Walled",Exterior Alterations,,Monthly,4423,0,0,4423,,,FISHER ISLAND,OCEANSIDE FISHER ISLAND,7233,,"This spectacular oceanfront residence in Villa Del Mare features an expansive wrap-around terrace & stunning city, Government Cut, beach, Ocean & sunrise views. This home sports fine marble floors boasting 6,820 SF of luxury, spacious living/dining areas & family room all w/sweeping ocean views. Chefs’ kitchen w/granite center island & eat-in seating, top the line appliances & separate breakfast area. The master suite features terrace access w/unobstructed beach & ocean views & full his & hers master bathrooms. His master bath w/walk-in closet, double sinks, glass/marble rain shower. The elegant hers master bath features large walk-in closet w/built-ins, marble/glass shower & amazing spa tub. Maintenance fee is $4,423 per month. F.I.C.A. fee is $6,729.76 per quarter.",,,33109,25,,,,,,836,Miami-Dade County,02-42-10-011-0190,09/01/2017 2:35:42 PM,,
A10714540,Active,5242 Fisher Island Dr,4,5,1,12000000,,07/29/2019 12:00:00 AM,,Miami Beach,BAYVIEW FISHER ISL CONDO,,6120,6120,1992,Cbs Construction,,,Central Heat,Central Cooling,4,"2 Or More Spaces, Golf Cart Parking",Attached,"Breakfast Area, Dining/Living Room, Eat-In Kitchen",Open Balcony,Marble Floors,"First Floor Entry, Built-Ins, Cooking Island, Fire Sprinklers, Foyer Entry, Walk-In Closets",,,,,,,,,"Blinds/Shades, Impact Glass",BAYVIEW FISHER ISL CONDO,81974,,,Dual Sinks,C42-Condo 5+ Stories,False,False,,,4,10,,"Guard At Site, Private Guards",Ok To Lease,,Monthly,8542,1,1,3440,,,,BAYVIEW,5242,,"This stunning 4th floor Bayview unit redefines luxury living at it's finest. Completely renovated to perfection this masterpiece encompasses 6,120 sq ft interior, 4 bedrooms + 1 staff room , 5.5 baths. It showcases expansive terraces with AC overlooking the Miami downtown skyline and Biscayne Bay, perfect for entertaining! Professionally designed the unit features an open layout with a formal dining, living and media room, exquisite marble floors, a state of the art kitchen and bathrooms, costume built closets, impact glass doors, wine cellar, a spacious master bedroom with a his and her walk in closet and many more. Live the Fisher Island lifestyle in this private oasis. Easy to show!",,,33109,40,,,,,,77,Miami-Dade County,30-42-09-014-0100,07/29/2019 10:52:34 PM,,
A10753285,Active,7882 Fisher Island Dr,5,5,1,11999000,,09/05/2019 12:00:00 AM,,Miami Beach,OCEANSIDE FISHER ISL COND,,6170,6170,1990,Cbs Construction,,,Central Heat,"Ceiling Fans, Central Cooling",2,"Covered Parking, Guest Parking",Attached,"Breakfast Area, Dining/Living Room","Open Balcony, Open Porch, Wraparound Porch","Carpeted Floors, Marble Floors, Tile Floors","First Floor Entry, Fireplace-Decorative",,,,,"Den/Library/Office, Family Room, Storage Room",,,,,OCEANSIDE FISHER ISL COND,143753,,,"Bidet, Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,8,9,,"Private Guards, Security Patrol",Other Restrictions,,Quarterly,5350,0,0,6730,,,,Oceanside,7882,,"This stunning oceanside lower penthouse offers million-dollar direct ocean views. Enjoy the breathtaking Miami skyline, oceanfront views, and golf course views from every room and balcony. Boasting 5 bedrooms, 5 bathrooms, and 1 half bath, this 6,170 square foot residence offers custom features throughout. Intricate design details include a remarkable fireplace, exposed wooden beams, and custom carved wooden doors in the living room. Gourmet kitchen that features top-of-the-line Wolf and Miele appliances including a Wolf induction burner. Includes two covered garage parking spots and golf cart parking space. Wake up in your master suite with sensational ocean views, his and hers closets and a private balcony. Live the ocean front lifestyle dream of Fisher Island.",,,33109,18,,,,,,39,Miami-Dade County,30-42-10-008-0150,10/11/2019 12:54:58 PM,,
A10683983,Active,5112 Fisher Island Dr,6,7,1,11995000,,06/04/2019 12:00:00 AM,,Miami Beach,5100 BAYVIEW AT FISHER IS,,6618,6618,2005,Cbs Construction,,,Central Heat,"Ceiling Fans, Central Cooling",2,"2 Or More Spaces, Covered Parking, Golf Cart Parking",Attached,"Dining/Living Room, Formal Dining, Other","High Impact Doors, Open Balcony, Patio, Tennis Court",Marble Floors,"First Floor Entry, Built-Ins, Cooking Island, Fireplace-Decorative, Other Interior Features, Roman Tub, Walk-In Closets",,,,,"Den/Library/Office, Family Room, Maid/In-Law Quarters, Other",,,,"Blinds/Shades, Drapes & Rods, High Impact Windows",5100 BAYVIEW AT FISHER IS,92146,,,"2 Master Bathrooms, Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,1,9,,"Other Security, Private Guards, Security Patrol",Other Restrictions,,Quarterly,5313,0,0,6729,,,,Bayview at Fisher Island,5112,,"Exquisite bayfront villa on the exclusive Fisher Island, America’s wealthiest zip code. This grand, 6-bedroom/ 7.5 bath stunner boasts 6,618sqft of luxury with an impressive 2,000sqft terrace overlooking Biscayne Bay and the Miami skyline. Custom interiors by world-renowned designer Steven G. Enjoy the majestic Miami sunsets from the expansive lanai featuring one of the islands only private infinity pools. Spacious living areas, well-appointed guest rooms, and a stunning master suite with attached office, huge walk-in closets, and beautiful his-and-hers master baths. Uniquely designed architecture with marble finishes throughout. Truly one of the most desirable residences available on Fisher Island.",,,33109,46,,,,,,132,Miami-Dade County,30-42-09-018-0080,06/05/2019 10:06:05 AM,,
A10601412,Active,7223 Fisher Island Dr,5,6,2,11950000,,01/04/2019 12:00:00 AM,,Miami Beach,Fisher Island,,6820,6820,1992,"Concrete Block With Brick, Cbs Construction",,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"2 Or More Spaces, Assigned Parking, Covered Parking",Attached,"Breakfast Area, Dining/Living Room, Eat-In Kitchen",Open Balcony,"Marble Floors, Other Floors, Wood Floors","Built-Ins, Fireplace, Foyer Entry, Pantry, Split Bedroom",,,,,"Den/Library/Office, Family Room, Utility Room/Laundry",,,,Sliding,Fisher Island,173481,,,Separate Tub & Shower,C42-Condo 5+ Stories,False,False,37,,2,9,,"Complex Fenced, Other Security, Private Guards, Security Patrol",Exterior Alterations,,Monthly,4423,0,0,4423,,,,Fisher Island,7223,,"This contemporary Oceanside corner unit sits as the coveted tip of Fisher Island w/unobstructed sunrise views to Government Cut, ocean, beach & Miami Beach. The 5BR/6+2BA unit boasts 6,820 SF of interior space w/beautiful Travertine marble floors, open dining & living room layout w/a fireplace & walls of glass that open to endless ocean views. The gourmet kitchen sports top of the line appliances & a separate breakfast area & the large family/media room is ideal for relaxing & entertaining. The Oceanside master suite is amazing w/direct ocean views, separate his & her master baths each w/voluminous walk-in closets. The other 4 bedrooms each w/en-suite baths. Watch the parade of cruise ships from your expansive wraparound terrace w/multiple seating areas to relax & enjoy the ocean views.",,,33109,24,,,,,,283,Miami-Dade County,02-42-10-011-0180,01/18/2019 3:57:50 PM,,
A10597801,Active,7785 Fisher Island Dr,4,5,1,9950000,,01/14/2019 12:00:00 AM,,Miami Beach,OCEANSIDE FISHER ISL COND,,6170,6170,1992,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",3,"2 Or More Spaces, Assigned Parking, Covered Parking",Attached,Breakfast Area,"Open Balcony, Tennis Court",Marble Floors,"Bar, Built-Ins, Closet Cabinetry, French Doors, Laundry Tub, Split Bedroom, Walk-In Closets",,,,,"Den/Library/Office, Family Room, Utility Room/Laundry",,,,"Blinds/Shades, Drapes & Rods",OCEANSIDE FISHER ISL COND,76076,,,"2 Master Bathrooms, Dual Sinks, Separate Tub & Shower, Whirlpool/Spa",C42-Condo 5+ Stories,False,False,,700,8,9,,"Guard At Site, Security Patrol",Other Restrictions,,Monthly,27000,0,0,3945,,,FISHER ISLAND,FISHER ISLAND,7785,,"WALK RIGHT INTO BREATHTAKING OCEAN VISTAS IN ONE OF THE BEST FLOORPLANS EVER DESIGNED ON FISHER ISLAND! Located in one of the Top buildings that completed full renovations of all its public spaces...this spacious 4 Bedrooms + 5.5 Baths Split Floorplan boasts Unobstructed Views of Mile-long Beach, Biscayne Bay & the Island's Golf Course. Dine & Entertain in generous exterior terraces that wrap Residence w double exposures & a Hot Tub overlooking the Beach for ideal indoor/outdoor lifestyle. Designed by Jerry Robertson w Cabochon Limestone Floors & detailed moldings in soft Cream tones. Double facing fireplace in grand living area, wet bar, huge eat-in kitchen & dining area/family room. Timeless Living Comfort Perfect for a Family! Parking for 2 cars & 1 golf cart + 1 storage space.",,,33109,49,,,,,,273,Miami-Dade County,30-42-10-010-0340,01/14/2019 10:26:51 AM,,
A10440675,Active,7471 Fisher Island Dr,5,6,1,9750000,,03/26/2018 12:00:00 AM,,Fisher Island,7400 OCEANSIDE AT FISHER,,7200,4932,2002,"Concrete Block Construction, Cbs Construction",,,Central Heat,"Ceiling Fans, Central Cooling",3,"2 Or More Spaces, Assigned Parking, Covered Parking",,,"High Impact Doors, Open Balcony, Tennis Court","Marble Floors, Other Floors, Wood Floors","First Floor Entry, Built-Ins, Closet Cabinetry, Cooking Island, Fireplace-Decorative, Pantry, Walk-In Closets",,,,,"Den/Library/Office, Great Room, Loft, Maid/In-Law Quarters, Media Room",,,,"Blinds/Shades, Drapes & Rods, High Impact Windows, Impact Glass",7400 OCEANSIDE AT FISHER,92702,,,"2 Master Bathrooms, Bidet, Dual Sinks, Separate Tub & Shower, Whirlpool/Spa",C42-Condo 5+ Stories,False,False,,,7,7,,"Elevator Secure, Lobby Secured, Security Patrol",Ok To Lease,,Monthly,0,0,0,3227,,,Fisher Island,OCEANSIDE FISHER ISLAND,7471,,"STUNNING 5 BED / 6.5 BATH TOWER SUITE IN OCEANSIDE RESIDENCES ON EXCLUSIVE FISHER ISLAND. ENJOY BREATHTAKING DIRECT OCEAN, BEACH, AND MIAMI SKYLINE VIEWS FROM THIS ONE OF A KIND PALACE IN THE SKY. NO EXPENSE SPARED IN DESIGNING THIS MASTERPIECE WHICH FEATURES OPEN LIVING/DINING/FAMILY AREAS, IMPORTED ITALIAN FLOORS, GOURMET KITCHEN WITH TOP OF THE LINE APPLIANCES, CUSTOM BUILT-INS, A PRIVATE MOVIE THEATRE, A PRIVATE SUN DECK ON THE 2ND FLOOR, AND SO MUCH MORE!!! GRAND MASTER SUITE W/ TERRACES, ENORMOUS WALK-IN CLOSETS, & LAVISH MARBLE AND ONYX MASTER BATHROOMS. COME LIVE IN THE MOST EXCLUSIVE COMMUNITY OF FISHER ISLAND WITH UNMATCHED SERVICE, AMENITIES, PRIVATE SCHOOL, PARKS, AND MILE LONG GOLDEN SANDY BEACHES! IF YOUR CLIENTS DESIRE AND DESERVE THE BEST - YOU HAVE JUST FOUND YOUR OASIS!!!",,,33109,26,,,,,,567,Miami-Dade County,30-42-10-015-0070,03/26/2018 9:57:52 PM,,
A10566725,Active,7046 Fisher Island Dr,3,4,1,8500000,,11/03/2018 12:00:00 AM,,Miami Beach,PALAZZO DEL SOL/DELLA LUN,,5539,3835,2016,Cbs Construction,,,Central Heat,Central Cooling,2,"Assigned Parking, Golf Cart Parking, Guest Parking",Attached,"Dining/Living Room, Florida/Dining Combination","High Impact Doors, Open Balcony, Wraparound Porch",Wood Floors,"Built-Ins, Closet Cabinetry, Custom Mirrors, Foyer Entry, Walk-In Closets, Wet Bar",,,,,"Den/Library/Office, Family Room",,,,"Blinds/Shades, Impact Glass, Sliding",PALAZZO DEL SOL/DELLA LUN,92263,,,"Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,45,,3,10,,"Doorman, Elevator Secure","Ok To Lease, Renting Limited",,Monthly,8542,0,0,4206,,,FISHER ISLAND,FISHER ISLAND,7046,,"This one of a kind 3 bedroom, 4.5 bath corner unit redefines luxury living in Fisher Island's newest building Palazzo del Sol. Professionally designed and decorated the unit is offered furnished. Interior finishes such as oak wood floors, custom built-ins, private elevator, 10' ft ceilings, Boffi kitchen with Gaggeneau & Subzero appliances, Boffi master bathroom with bookmatched marble, Lualdi doors, Apure lighting, wine cellar, bar, family room, den, etc. make this an exceptional unit. The expansive wraparound terraces are perfect for entertaining with views of gov't cut, ocean, Fisher Island and the Miami skyline. Building amenities: butler-service aperitivo bar, theatre, beauty salon, massage rooms, business center, concierge, valet, etc. Live the Fisher Island in this private oasis.",,,33109,76,,,,,,345,Miami-Dade County,02-42-10-018-0370,11/07/2018 4:09:53 PM,,
A10536197,Active,7072 Fisher Island Drive,3,3,1,8500000,,09/10/2018 12:00:00 AM,,Fisher Island,,,3793,3793,2016,New Construction,,,Central Heat,Central Cooling,2,"2 Or More Spaces, Golf Cart Parking, Valet Parking",,Formal Dining,"High Impact Doors, Open Balcony","Other Floors, Wood Floors","Custom Mirrors, Elevator, Other Interior Features, Walk-In Closets",,,,,,,,,"Impact Glass, Sliding",,0,,,"Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,43,,7,10,,"Doorman, Card Entry, Garage Secured",Other Restrictions,,Quarterly,4361,0,0,6730,,,Fisher Island,Palazzo Del Sol,7072,,"TURNKEY 3 BEDROOM CASUAL ISLAND RETREAT FULLY FURNISHED BY ARTEFACTO!!! Professionally Designed In a Relaxed Contemporary Style w/Soft Color Palette & Natural Accents. Spacious 3,793 sf Floor-Through plan w/picture perfect Water & City Views including Government Cut, SoBe & Miami Beach Marina. Wide-plank European Oak Wood Flooring throughout, Private Elevator entry, 10' floor to ceiling glass, Lualdi doors, Nest thermostat, Boffi Kitchen w/Gaggenau & SubZero appliances, Boffi Master Bath w/BookMatched Statuaria Marble & custom tub. 2 Parking Spaces. Garia Golf Cart. Building Amenities: Butler-Serviced Aperitivo Bar & Lounge, Theatre, Salon, Massage Rooms, Business Center, Gym + Cardio, kids Playroom, Concierge, Valet,  Enzo Enea Pool Terrace w/Zero-Edge Pool & Spa + Attendant.",,,33109,44,,,,,,399,Miami-Dade County,02-42-10-018-0140,09/11/2018 3:27:11 PM,,
A10611952,Active,5012 Fisher Island Dr,6,6,1,8495000,,02/04/2019 12:00:00 AM,,Fisher Island,5000 BAYVIEW AT FISHER IS,,,6462,2001,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",4,"2 Or More Spaces, Assigned Parking, Golf Cart Parking",Attached,"Breakfast Area, Eat-In Kitchen, Formal Dining","High Impact Doors, Open Balcony",Marble Floors,"First Floor Entry, Built-Ins",,,,,"Family Room, Utility Room/Laundry",,,,"High Impact Windows, Sliding",5000 BAYVIEW AT FISHER IS,112406,,,"Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,1,9,,"Guard At Site, Private Guards, Security Patrol",Other Restrictions,,Quarterly,4233,0,0,6729,,,,Bayview,5012/3,,"Fisher Island’s BEST of the BEST first floor unit offers the most breath-taking city of Miami skyline views of all. Completely renovated to perfection just two years ago this sprawling contemporary apartment in perfect move-in condition boasts brand new Mia Cucina modern kitchen with all the bells and whistles. Watch the sunsets of the city while relaxing in your own sexy master bath. Low profile A/C vents, 12ft ceilings, double entry for staff and catering. This is a state of the art smart house. Includes 4 parking spaces, 2 golf carts and golf cart spcs, two storage rms. Private steps to the pool from the unit’s expansive terrace. Ready to move in.",,,33109,51,,,,,,252,Miami-Dade County,30-42-09-017-0060,02/04/2019 11:36:17 AM,,
A10732458,Active,7600 Fisher Island Dr,5,5,1,7950000,,08/31/2019 12:00:00 AM,,Fisher Island,7600 OCEANSIDE AT FISHER,,4449,4449,2001,Cbs Construction,,,Central Heat,Central Cooling,3,"2 Or More Spaces, Assigned Parking, Golf Cart Parking",,Formal Dining,Open Balcony,Marble Floors,Roman Tub,,,,,"Den/Library/Office, Family Room, Utility Room/Laundry",,,,,7600 OCEANSIDE AT FISHER,80536,,,Separate Tub & Shower,C42-Condo 5+ Stories,False,False,,,7,9,,"Guard At Site, Other Security, Private Guards",Other Restrictions,,Monthly,4156,0,0,2282,,,,OCEANSIDE,7671,,"Oceanside spacious and bright open floorplan.  Features 5 bedrooms and 5.5 baths  with large gourmet Snaidero kitchen and Gaggenau appliances.  Direct ocean views with 5 separate terraces and a jacuzzi, create views from Government Cut, Miami skyline sunset views and South Beach. Discrepancy in living area 4920 sq. ft. from public records. See  floor plan and area calculation.",,,33109,11,,,,,,44,Miami-Dade County,30-42-10-014-0070,08/31/2019 12:51:07 PM,,
A10687936,Active,7482 Fisher Island Dr,5,5,1,7950000,,08/01/2019 12:00:00 AM,,Miami Beach,7400 OCEANSIDE AT FISHER,,4932,4932,2002,Cbs Construction,,,Central Heat,Central Cooling,2,"2 Or More Spaces, Assigned Parking, Covered Parking",,,Open Balcony,Marble Floors,"Built-Ins, Elevator, Other Interior Features",,,,,,,,,,7400 OCEANSIDE AT FISHER,91315,,,,C41-Condo 1-4 Stories,False,False,,,8,8,,"Guard At Site, Private Guards, Security Patrol",Other Restrictions,,Monthly,8408,0,0,3397,,,,OCEANSIDE AT FISHER,PH7482,,"This Fisher Island penthouse features stunning 270-degree views of the ocean and bay from generous wrap-around terraces. A private courtyard entrance leads to an expansive residence, with just under 5000 square feet of living space and 5 bedrooms, all with ensuite baths. The residence features a stately living room, formal dining room, family room, and eat-in kitchen with Subzero and Gaggenau appliances. The luxurious master bedroom includes an opulent bathroom, midnight kitchen, and private terrace with jacuzzi. Rich materials include hardwood floors, Venetian plaster, custom millwork, limestone, and marble. Take advantage of the exclusivity and privacy of Fisher Island, as well as impressive amenities including a golf course, private school, and access to the Fisher Island Club.",,,33109,13,,,,,,74,Miami-Dade County,30-42-10-015-0310,08/01/2019 10:39:29 AM,,
A10233722,Active,5284 Fisher Island Dr,3,3,1,7800000,,03/01/2017 12:00:00 AM,,Miami Beach,,,6260,6260,1992,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"2 Or More Spaces, Assigned Parking, Covered Parking",Attached,"Breakfast Area, Formal Dining","High Impact Doors, Open Balcony, Tennis Court, Wraparound Porch","Carpeted Floors, Marble Floors","Built-Ins, Closet Cabinetry, Elevator, Split Bedroom, Walk-In Closets",,,,,,,,,"High Impact Windows, Impact Glass",,47834,,,"Dual Sinks, Separate Tub & Shower, Whirlpool/Spa",C42-Condo 5+ Stories,False,False,,,8,9,,Security Patrol,Ok To Lease,,Monthly,8542,0,0,3193,,,FISHER ISLAND,BAYVIEW FISHER ISLAND,5284,,"BEST PRICED BAYVEW UNIT!!! This stunning 8th-floor unit on Fisher Island has been professionally designed and renovated. Showcases: mesmerizing views from every room, 6260 sq. ft interior, 3 bedrooms + office, 3.5 baths, formal dining room, master bedroom with spacious walk-in closets, his and her bathrooms, gym, sauna, spa, jacuzzi tub and steam shower, immaculate kitchen with top of the line appliances and double appliances, built in oversized bar with wine coolers, offered fully furnished, expansive terraces offering 360 degree views of the Miami downtown, Fisher Island and Government Cut. The building has been recently renovated. Visit this exceptional offering! Easy to show.",,,33109,43,,,,,,956,Miami-Dade County,30-42-09-014-0260,03/01/2017 4:46:36 PM,,
A10464508,Active,5231 Fisher Island Dr,4,4,1,6999999,,05/06/2018 12:00:00 AM,,Fisher Island,BAYVIEW FISHER ISL CONDO,,4010,4010,1992,Cbs Construction,,,Central Heat,"Ceiling Fans, Central Cooling",2,"2 Or More Spaces, Assigned Parking, Golf Cart Parking",,,"High Impact Doors, Open Balcony",Marble Floors,"Third Floor Entry, Built-Ins",,,,,Den/Library/Office,,,,,BAYVIEW FISHER ISL CONDO,52222,,,,C42-Condo 5+ Stories,False,False,,,3,10,,"Private Guards, Security Patrol",Other Restrictions,,Monthly,2700,0,0,2282,,,,Bayview,5231,,"Bayview Best Floorplan Bright 4Bedrooms 4.5 Baths with 4010 sq ft.  Huge Terrace, Corner Direct Bay and City views. Renovated kitchen and baths.  Best location, Updated Building and landscaping. Adjacent unit 2/2.5 Bedrooms with 1975 sq ft, can be purchased to connect for $2.5M. Equity membership purchase required.",,,33109,12,,,,,,526,Miami-Dade County,30-42-09-014-0030,05/06/2018 2:17:01 PM,,
A10753531,Active,7151 Fisher Island Dr,5,4,1,6989000,,10/10/2019 12:00:00 AM,,Miami Beach,FISHER ISLAND,,3690,3690,2007,"Concrete Block Construction, Cbs Construction, Other Construction",,,"Central Heat, Other","Central Cooling, Other",2,"2 Or More Spaces, Assigned Parking, Valet Parking",,"Breakfast Area, Dining/Living Room, Other","High Impact Doors, Other","Marble Floors, Other Floors, Tile Floors","Built-Ins, Closet Cabinetry, Elevator, Other Interior Features, Walk-In Closets",,,,,,,,,"High Impact Windows, Impact Glass, Other Windows",FISHER ISLAND,92643,,,"Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,5,10,,"Doorman, Lobby Secured, Other Security","Ok To Lease, Other Restrictions",,Quarterly,14213,0,0,8600,,,,PALAZZO DEL MARE,7151,,"EXPERIENCE LUXURY, REDEFINED. DUAL ELEVATORS WELCOME YOU TO YOUR PRIVATE OASIS BOASTING OVER 3,600sqf OF PURE ELEGANCE AND OVER 1,100sqf OF TERRACE SPACE, NO DETAIL SPARED IN THIS ONE OF A KIND ISLAND RESIDENCE. WITH 5 BEDROOMS, 4.5 BATHROOMS COUPLED WITH THE FINEST FINISHES AND DECOR THIS PROPERTY LEAVES NOTHING TO BE DESIRED. INTERIOR FINISHES INCLUDE CALACATTA MARBLE THROUGHOUT, GOLD/SILVER LEAF, OSTRICH, CRYSTAL ACCENTS, VENETIAN PLASTER, CUSTOM CHANDELIERS, AND CUSTOM MOSAIC TILE WORK. GOURMET KITCHEN WITH SUB-ZERO REFRIGERATOR, MIELE RANGE, AND MIELE WINE COOLER. DON’T MISS THE OPPORTUNITY TO MAKE THIS LUXURY PRIVATE ISLAND RESIDENCE YOURS.",,,33109,32,,,,,,4,Miami-Dade County,02-42-10-016-0050,10/10/2019 1:15:59 PM,,
A10560273,Active,5234 Fisher Island Dr,3,3,1,6900000,,10/24/2018 12:00:00 AM,,Miami Beach,BAYVIEW FISHER ISL CONDO,,3550,3550,1992,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"2 Or More Spaces, Golf Cart Parking, Guest Parking",Attached,"Dining/Living Room, Snack Bar/Counter","High Impact Doors, Open Balcony, Patio",Wood Floors,"Bar, Built-Ins, Closet Cabinetry, Fireplace, Laundry Tub, Volume Ceilings, Walk-In Closets",,,,,"Media Room, Utility Room/Laundry",,,,"Blinds/Shades, High Impact Windows",BAYVIEW FISHER ISL CONDO,46668,,,"Bidet, Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,3,9,,"Private Guards, Security Patrol",Other Restrictions,,Quarterly,2039,0,0,6750,,,FISHER ISLAND,FISHER ISLAND,5234,,"IMPECCABLY DESIGNED WITH OVER $3 MILLION OF RENOVATIONS & FINELY APPOINTED FINISHES OVERLOOKING THE PERFECT SUNSET VIEWS! This gut renovation boasts the finest construction quality of all Fisher Island's Bayside Residences just completed in August 2018. Extra wide glass panels wrap the social areas embracing the Magical Sunset & Bay Views. It comes equipped with a rarely found Ernesto Meda Italian White Glass Kitchen, Miele & Sub Zero appliances; Custom Italian Wide-Planked Blonde Oak Wood Flooring; 3 Bedrooms Convert to 4; All Bathrooms in Bookmatched Silk Georgette Marble; Minotti & Custom Turri Milano Furniture; Entertaining Bar with Glass Wine Storage; Media Room; Smart House System integrating Crestron & Lutron; Japanese Water Filtration System; 2 Parking Spaces & 2 Golf Cart Spaces.",,,33109,56,,,,,,355,Miami-Dade County,30-42-09-014-0210,10/25/2018 11:11:03 AM,,
