MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
A10621037,Closed Sale,1100 West Ave,1,1,0,325000,325000,02/19/2019 12:00:00 AM,08/30/2019 12:00:00 AM,Miami Beach,1100 WEST CONDO,,694,694,1964,Concrete Block Construction,,,Electric Heat,"Central Cooling, Electric Cooling",1,1 Space,,,Fence,Other Floors,"Cooking Island, Custom Mirrors",,,,,,,,,,1100 WEST CONDO,4584,,,,C43-Condo-Hotel,False,False,,,4,15,,"Complex Fenced, Doorman, Elevator Secure, Card Entry, Tv Camera",Ok To Lease,,Monthly,0,0,0,900,,,,Mondrian,411,,"Unique opportunity to own at the Mondrian hotel this fully furnished 1 Bedroom and 1 bath condo.  Designed by Dutch Artist Marcel Wanders. Enjoy full benefits of Mondrian services and amenities like the Girl & Guy Spa, Valet, fitness center, restaurant, bars, concierge, outdoor bar and beach area with cabanas, yoga, DJ lounge & pool party events. Enjoy for personal use or rent short term Daily/Weekly/Monthly Renting.No owner occupancy restrictions! USE ANYTIME BECAUSE ITS NOT IN HOTEL PROGRAM.",08/30/2019 12:00:00 AM,,33139,8,,02/19/2020 12:00:00 AM,07/31/2019 12:00:00 AM,07/31/2019 12:00:00 AM,Cash,162,Miami-Dade County,02-42-03-334-1250,02/28/2019 7:34:32 AM,False,
A2212867,Closed Sale,1024 OCEAN DR,1,1,0,323900,275000,12/07/2015 12:00:00 AM,09/21/2017 12:00:00 AM,Miami Beach,,,516,516,1964,Cbs Construction,,,Central Heat,Central Cooling,0,"None, Street Parking, Valet Parking",,Florida/Dining Combination,"Awnings, High Impact Doors, Open Balcony",Tile Floors,"Built-Ins, Elevator, Other Interior Features",,,,,,,,,Blinds/Shades,,5048,,,,C43-Condo-Hotel,False,False,,,3,6,,"Elevator Secure, Card Entry, Lobby Secured",Ok To Lease,,Monthly,1226,0,0,1226,,,The Strand,Congress,A302,,"Spectacular opportunity on Ocean Drive in the Heart of South Beach. This 1 bed, 1 bath with high end finishes is absolutely stunning. It boasts a fabulously equipped Master suite with great bath area and full amenities. You can live here or use it as your weekend retreat. Highly desirable location next to the Versace Mansion and direct access to the World Famous Sobe.....Swim ,wine and dine, and enjoy the glamorous lifestyle!",,,33139,31,,12/12/2017 12:00:00 AM,09/05/2017 12:00:00 AM,09/21/2017 12:00:00 AM,Cash,191,Miami-Dade County,02-42-03-302-0060,12/07/2015 3:36:00 PM,False,
A10480075,Closed Sale,1100 W West Ave,1,1,0,320000,290000,07/01/2018 12:00:00 AM,08/17/2018 12:00:00 AM,Miami Beach,1100 WEST CONDO,,700,700,2008,Concrete Block Construction,,,Central Heat,Central Cooling,1,Covered Parking,Detached,Dining/Living Room,Open Balcony,Tile Floors,First Floor Entry,,,,,,,,,"Blinds/Shades, Impact Glass",1100 WEST CONDO,5552,,,Shower Only,C43-Condo-Hotel,False,False,,,12,17,,"Doorman, Lobby Secured",Ok To Lease,,Monthly,1326,0,0,0,,,,MONDRIAN,1201,,"Your possibility to own a condo unit AS INVESTMENT at the Mondrian South Beach Residences and Hotel is located directly on the waterfront of Biscayne Bay overlooking the magnificent Miami Skyline. A destination that when you walk into the lobby it extends out to the iconic pool - A place where sun & fun meet and romantic sunsets take place. For entertainment, you are steps away from Lincoln Road, movie theaters, trendy coffee shops, diverse restaurants, whole foods and more. If you are in the mood for sports enjoy the world-class gym. RENT DAILY YOUR UNIT.",08/24/2018 12:00:00 AM,,33139,14,,05/01/2019 12:00:00 AM,07/25/2018 12:00:00 AM,07/25/2018 12:00:00 AM,Cash,24,Miami-Dade County,02-42-03-334-0090,07/05/2018 9:06:36 AM,False,
A10198100,Closed Sale,1754 Meridian Ave,2,2,,319900,305000,12/27/2016 12:00:00 AM,03/14/2017 12:00:00 AM,Miami Beach,,,980,980,1969,Concrete Block Construction,,,"Electric Heat, Other","Ceiling Fans, Central Cooling",1,1 Space,Detached,"Dining/Living Room, Eat-In Kitchen","Fence, Open Balcony",Marble Floors,"Closet Cabinetry, Elevator, French Doors, Handicap Accessible, Handicap Equipped, Pantry, Walk-In Closets",,,,,"Other, Utility Room/Laundry",,,,,,2754,,,"2 Master Bathrooms, Combination Tub & Shower, Dual Sinks",C41-Condo 1-4 Stories,False,False,,26,2,4,,"Complex Fenced, Phone Entry, Fire Alarm","Ok To Lease, No Trucks/Rv'S",,Monthly,425,0,0,425,,,,Fairview Condo,201,,"Outstanding 2 bedroom and 2 bath in the center of Miami Beach. Go walking and enjoy the beach, Alton Road and the nightly scene of Miami Beach. In front of Miami Beach Convention center. Two Balconies. Marble flooring, gourmet kitchen with granite counter tops and stainless steel appliances. Very quiet complex. This is a jewel waiting for the right owner. If you like Miami Beach life style you will love the beauty and location of this  unique unit.l  Sellers motivated.,",03/31/2017 12:00:00 AM,,33139,35,,03/31/2017 12:00:00 AM,02/10/2017 12:00:00 AM,03/14/2017 12:00:00 AM,Cash,45,Miami-Dade County,02-32-34-092-0020,12/27/2016 11:55:17 AM,True,2000
A10626064,Closed Sale,1614 SE Jefferson Ave,1,1,1,319000,309000,02/24/2019 12:00:00 AM,04/01/2019 12:00:00 AM,Miami Beach,CROMWELL CONDOMINIUM,,880,880,1937,Cbs Construction,,,Central Heat,Central Cooling,0,Street Parking,,,"Fence, Patio",Wood Floors,"First Floor Entry, Fireplace, Walk-In Closets",,,,,,,,,,CROMWELL CONDOMINIUM,4609,,,,T52-Townhouse Condo,False,False,,,1,2,,"Complex Fenced, Card Entry","Ok To Lease, Okay To Lease 1st Year",,Monthly,650,0,0,0,,,,Cromwell Condominium,6,,"Opportunity Knocks.  RARELY available, serene, tranquil, zen, 2 Story Townhouse Condo nestled off world famous Lincoln Rd.  This is the lowest Priced Townhouse on all of South Beach.  Price Reduced Drastically.  Owner motivated not desperate.  All reasonable offers will be considered.  Tenant Occupied.  Showings Wed Evenings or Sat Afternoons with 24hr minimum notice.",05/01/2019 12:00:00 AM,,33139,16,,07/31/2019 12:00:00 AM,03/01/2019 12:00:00 AM,03/01/2019 12:00:00 AM,Cash,5,Miami-Dade County,02-32-34-091-0060,02/24/2019 12:38:00 PM,False,
A1888999,Closed Sale,1600 EUCLID AVE,2,2,0,319000,350000,01/07/2014 12:00:00 AM,05/20/2015 12:00:00 AM,Miami Beach,,,622,622,1925,Concrete Block Construction,,,Central Heat,Central Cooling,0,None,,,Other,Tile Floors,First Floor Entry,,,,,,,,,,,0,,,,C23-Condo/Timeshare,False,False,23,23,1,3,,Other Security,No Restrictions,,Monthly,0,0,0,0,,,,Emily South Beach,105,,Emily SoBe is a luxury property situated in the heart of South Beach on the same block as Lincoln Rd! Emily consists of 1 & 2 bedroom beautifully appointed yet affordable residences. Reserve a pre-construction residence with only 10% down now before price s increase! (scheduled completion date: Summer 2014). Further payments are spread over construction period. Developers have a solid track record in South Beach.,07/31/2015 12:00:00 AM,,33139,8,,06/01/2016 12:00:00 AM,08/18/2014 12:00:00 AM,05/20/2015 12:00:00 AM,Cash,223,Miami-Dade County,02-32-34-002-0470,01/07/2014 12:00:00 AM,False,
A1988714,Closed Sale,701 BRICKELL KEY BL,1,1,1,319000,305000,08/07/2014 12:00:00 AM,01/30/2015 12:00:00 AM,Miami,,,806,806,1997,Cbs Construction,,,Central Heat,Central Cooling,1,1 Space,Attached,Eat-In Kitchen,"Barbeque, Courtyard, Open Balcony",Other Floors,First Floor Entry,,,,,,,,,,,4060,,,,C44-Co-Op 1-4 Stories,False,False,,,20,28,,"Doorman, Elevator Secure, Card Entry",Okay To Lease,,Monthly,0,0,0,555,,,Brickell Key,Courvoisier Courts Condo,2008,,"Exlusive opportunity and remarkable price for this bright and spacious unit in luxurious, gated Brickell Key.  Building's amenities abound with 24/7 concierge and security, media/theatre room, raquetball courts, waterfront pool and veranda, and 2-story gy m.  Walk to gated island luxuries like waterfront walkway, gourmet marketplace, dry cleaners, Brickell Financial District and more.  In-unit washer/dryer. Priced to sell now; easy to show.",02/27/2015 12:00:00 AM,,33131,10,,02/04/2015 12:00:00 AM,12/08/2014 12:00:00 AM,01/30/2015 12:00:00 AM,Cash,123,Miami-Dade County,01-42-06-063-1780,08/08/2014 12:00:00 AM,False,
A10678159,Closed Sale,286 N.BISCAYNE RIVER DRIVE,4,3,,315000,305000,05/16/2019 12:00:00 AM,09/20/2019 12:00:00 AM,Miami,BISCAYNE GDNS SEC B,,2201,1941,1940,Concrete Block Construction,Detached,One Story,Central Heat,"Ceiling Fans, Central Cooling",0,Driveway,,Breakfast Area,Fruit Trees,Ceramic Floor,First Floor Entry,Less Than 1/4 Acre Lot,Below Ground Pool,30X15,,"Family Room, Guest House",Septic Tank,"Canal, None",Municipal Water,Arched Windows,BISCAYNE GDNS SEC B,1791,False,True,Combination Tub & Shower,R33-WF/Pool/No Ocean Access,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,BISCAYNE GDNS SEC B,,,,"ENORMOUS POTENTIAL!!! THIS EXPANSIVE HOME IS A HANDYMAN'S OR FIX & FLIPPER'S DREAM. NESTLED A MINUTE AWAY FROM I-95 ON A SERENE CANAL. HUGE LOT IS ALMOST 18000 SQ. FT. WITH A LARGE POOL. IF YOU HAVE THE VISION TO SEE WHAT THIS TRUE ""DIAMOND IN THE ROUGH"" CAN BECOME...THIS HOME CAN BE REMODELLED INTO YOUR NEW PARADISE. A MUST SEE, WILL GO FAST.",07/18/2019 12:00:00 AM,17939.45,33169,20,,05/15/2020 12:00:00 AM,06/10/2019 12:00:00 AM,09/20/2019 12:00:00 AM,Cash,25,Miami-Dade County,30-21-13-001-1530,05/23/2019 4:22:19 PM,False,
A10150240,Closed Sale,227 NW 33rd St,2,1,,314900,305000,09/09/2016 12:00:00 AM,08/24/2017 12:00:00 AM,Miami,Wyndwood Park,5000,984,672,1925,"Frame Construction, Frame With Stucco",Detached,One Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",0,Driveway,,,Fence,Tile Floors,First Floor Entry,Less Than 1/4 Acre Lot,,,,Other,Other Sewer,Other View,Municipal Water,,Wyndwood Park,2259,,False,,R30-No Pool/No Water,False,False,,,,,Other Subdiv/Park Info,,Other Restrictions,,,,,,,,,,,,,"One of the Best Prices in all of Wynwood!! Amazing Opportunity to Own a Renovated Home in the Exciting and Prospering Wynwood Area.  Fantastic Central Location just blocks from Midtown Miami, The Wynwood Walls, Great Shopping and Art Galleries. This property is Zoned T3-O and is under the Miami 21 Area Designation. Don't miss this Incredible Opportunity.",08/31/2017 12:00:00 AM,,33127,10,,09/08/2017 12:00:00 AM,06/16/2017 12:00:00 AM,06/16/2017 12:00:00 AM,Cash,260,Miami-Dade County,01-31-25-019-1880,09/19/2016 9:37:08 AM,False,
A2038912,Closed Sale,1100 WEST AV,0,1,0,313000,287500,11/26/2014 12:00:00 AM,08/13/2015 12:00:00 AM,Miami Beach,,,485,485,1964,Pre-Cast Concrete Construction,,,Central Heat,Central Cooling,1,"1 Space, Valet Parking",Attached,,None,"Ceramic Floor, Other Floors","Fire Sprinklers, Built-Ins, Closet Cabinetry",,,,,,,,,"Blinds/Shades, Drapes & Rods",,4371,,,,C43-Condo-Hotel,False,False,342,342,4,17,,"Doorman, Card Entry, Lobby Secured",Okay To Lease,,Monthly,634,0,0,634,,,Mondrian,Mondrian South Beach,415,,"Enjoy all of the privileges of the exclusive bayfront Mondrian South Beach with 5 star amenities - including Asia De Cuba, Sunset  Lounge, Aqua Spa, swimming pools, marina, and beach club services at the world famous Delano Hotel. Unit is turnkey and  par ticipates in the Mondrian Hotel Program. Resident owners receive Morgan's VIP card with purchase of unit. Walking distance to  Lincoln Road and world class Miami Beach dining and cultural venues. No rental restrictions.",08/13/2015 12:00:00 AM,,33139,14,,11/23/2015 12:00:00 AM,07/15/2015 12:00:00 AM,08/13/2015 12:00:00 AM,Cash,231,Miami-Dade County,02-42-03-334-1640,11/26/2014 12:00:00 AM,False,
A2184580,Closed Sale,1900 N BAYSHORE DR,2,2,0,310000,285000,10/05/2015 12:00:00 AM,11/19/2015 12:00:00 AM,Miami,,,1104,1104,2008,Cbs Construction,,,Electric Heat,Electric Cooling,1,1 Space,Attached,,None,Tile Floors,Elevator,,,,,,,,,High Impact Windows,,6515,,,,C45-Co-Op 5+ Stories,False,False,,,5,51,,"Card Entry, Doorman, Fire Alarm",Other Restrictions,,Monthly,890,0,0,890,,,Quantum on the Bay,Quantum on the Bay,512,,"2/2 with high level finishes, contemporary design, and beautiful city views. Full amenities include: pool, fitness center, lounge room, 24 hour security, Jacuzzi and valet parking. Unit ready to move in!  ",12/30/2015 12:00:00 AM,,33132,12,,03/14/2016 12:00:00 AM,11/06/2015 12:00:00 AM,11/19/2015 12:00:00 AM,Cash,32,Miami-Dade County,01-32-31-067-0130,10/05/2015 12:00:00 AM,False,
A10378817,Closed Sale,1614 Jefferson Ave,1,1,1,309000,300000,11/28/2017 12:00:00 AM,09/19/2019 12:00:00 AM,Miami Beach,CROMWELL CONDOMINIUM,,910,910,1937,Other Construction,,,Central Heat,Central Cooling,0,Street Parking,,,"Fence, Patio","Tile Floors, Wood Floors","First Floor Entry, Fireplace-Decorative, Pantry, Walk-In Closets",,,,,,,,,,CROMWELL CONDOMINIUM,5055,,,,C41-Condo 1-4 Stories,False,False,,,1,2,,"Complex Fenced, Phone Entry","Ok To Lease, Okay To Lease 1st Year",,Yearly,625,0,0,625,,,,Cromwell Condominium,5,,"LOCATION, LOCATION, LOCATION.  PERFECTLY SITUATED JUST STEPS FROM WORLD FAMOUS LINCOLN RD & & the OCEAN! Stunning historic, RARELY AVAILABLE TWO-STORY TOWNHOUSE featuring 1 BR, 1 FULL BATH, 1 1/2 bath, both updated, 1 charming fireplace, new central A/C, unique custom kitchen, with handcrafted cabinets & woodwork throughout unit, venetian plaster wall covering, separate laundry & HARDWOOD FLOORING. 40 year bldg re-certification nearly complete & pd in full by seller. Includes newly installed roof, structural work and landscaping!  THIS UNIT REPRESENTS THE EPITOME OF SOUTH BEACH LIVING. ENJOY ALL THE NIGHTLIFE AND FINE DINING YOUR HEART DESIRES AT NIGHT AND ROLL OUT OF BED TO BRUNCH, THE FARMERS MARKET AND THE BEACH IN THE MORNING! Easy residential parking",09/20/2019 12:00:00 AM,,33139,42,,10/31/2019 12:00:00 AM,06/28/2019 12:00:00 AM,06/28/2019 12:00:00 AM,Conventional,517,Miami-Dade County,02-32-34-091-0050,11/28/2017 1:49:47 PM,False,
A2052069,Closed Sale,1100 WEST AVE,0,1,0,309000,300000,01/05/2015 12:00:00 AM,05/29/2015 12:00:00 AM,Miami Beach,,,535,535,2008,Brick Exterior Construction,,,Central Heat,Air Purifier,1,"1 Space, Street Parking, Valet Parking",Attached,,Other,Other Floors,First Floor Entry,,,,,,,,,Arched Windows,,3319,,,,C23-Condo/Timeshare,False,False,335,335,4,16,,Complex Fenced,Auto Parking On,,Monthly,0,0,0,0,,,1100 WEST,MONDRIAN SOUTH BEACH,403,,"Sexy studio located in the chic Mondrian Hotel designed by Marcel Wonders. A tenant is in place till October 2015, rents have been paid ALL CASH upfront for the entire year @ $2500 monthly, buyer to receive cash back. Hotel offers 5 star amenities - inclu ding Asia De Cuba, Sunset Lounge, Aqua Spa, swimming pools, marina, and beach club services at the world famous Delano Hotel. Building offers Various rental options.",05/29/2015 12:00:00 AM,,33139,7,,01/05/2016 12:00:00 AM,05/01/2015 12:00:00 AM,05/29/2015 12:00:00 AM,Cash,116,Miami-Dade County,0242033340250,01/05/2015 12:00:00 AM,False,
A10610282,Closed Sale,127 SW 7th Ave,3,1,0,305000,250000,01/31/2019 12:00:00 AM,07/26/2019 12:00:00 AM,Miami,CITY OF MIAMI SOUTH,5000,2683,1406,1924,Frame With Stucco,Detached,One Story,Central Heat,Wall/Window Unit Cooling,0,Street Parking,,,Fence,Ceramic Floor,First Floor Entry,Less Than 1/4 Acre Lot,,,,Family Room,Municipal Sewer,Garden View,Municipal Water,,CITY OF MIAMI SOUTH,992,,False,,R30-No Pool/No Water,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Location!  Location! Location!  Great property located in the heart of Little Havana. Ideal location just west of Downtown Miami Financial District. Outstanding opportunity for developers, investors, builders or end-users looking to update a property in a great location. Within minutes of of Brickell Ave and a short drive to Bayfront Park, South Beach and Coral Gables. Please Do Not disturb the tenants without appointment. Motivated Sellers!",07/26/2019 12:00:00 AM,,33130,17,,07/31/2019 12:00:00 AM,07/12/2019 12:00:00 AM,07/26/2019 12:00:00 AM,Cash,154,Miami-Dade County,01-02-01-060-1140,01/31/2019 2:18:00 PM,False,
A2038893,Closed Sale,1100 WEST AV,0,1,0,305000,280000,11/26/2014 12:00:00 AM,07/31/2015 12:00:00 AM,Miami Beach,,,485,485,2008,Pre-Cast Concrete Construction,,,Central Heat,Central Cooling,1,"1 Space, Valet Parking",Attached,,None,Ceramic Floor,"Built-Ins, Closet Cabinetry, Fire Sprinklers",,,,,,,,,"Blinds/Shades, Drapes & Rods",,4328,,,,C43-Condo-Hotel,False,False,342,342,3,17,,"Doorman, Card Entry, Lobby Secured",Okay To Lease,,Monthly,634,0,0,634,,,,Mondrian South Beach,315,,"Enjoy all of the privileges of the exclusive bayfront Mondrian South Beach with 5 star amenities - including Asia De Cuba, Sunset  Lounge, Aqua Spa, swimming pools, marina, and beach club services at the world famous Delano Hotel. Unit is turnkey and  par ticipates in the Mondrian Hotel Program. Resident owners receive Morgan's VIP card with purchase of unit. Walking distance to  Lincoln Road and world class Miami Beach dining and cultural venues. No rental restrictions.",09/16/2015 12:00:00 AM,,33139,25,,11/23/2015 12:00:00 AM,07/21/2015 12:00:00 AM,07/31/2015 12:00:00 AM,Cash,237,Miami-Dade County,02-42-03-334-1630,11/26/2014 12:00:00 AM,False,
A2050949,Closed Sale,1100 WEST AVE,0,1,0,301000,301000,12/30/2014 12:00:00 AM,01/02/2015 12:00:00 AM,Miami Beach,,,466,466,2008,Brick Exterior Construction,,,Central Heat,Air Purifier,1,"1 Space, Street Parking, Valet Parking",Attached,,Other,Other Floors,First Floor Entry,,,,,,,,,Arched Windows,,0,,,,C23-Condo/Timeshare,False,False,335,335,9,16,,Complex Fenced,Auto Parking On,,None,0,0,0,0,,,1100 WEST,MONDRIAN SOUTH BEACH,903,,"DEVELOPER DIRECT-AMAZING VIEWS FROM THIS 1 BEDROOM 1 BATH UNIT AT THE MONDRIAN SOUTH BEACH, MINUTES FROM LINCOLN ROAD AND EVERYTHING MIAMI HAS TO OFFER. ",01/02/2015 12:00:00 AM,,33139,,,12/30/2015 12:00:00 AM,01/01/2015 12:00:00 AM,01/02/2015 12:00:00 AM,Cash,2,Miami-Dade County,02420333403000,12/30/2014 12:00:00 AM,False,
A10676151,Closed Sale,601 NE 27th St,1,1,1,300000,300000,05/18/2019 12:00:00 AM,07/24/2019 12:00:00 AM,Miami,THE CRIMSON CONDO,,1149,1149,2016,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,Covered Parking,,Dining/Living Room,None,Other Floors,"Second Floor Entry, Closet Cabinetry, Pantry",,,,,Storage Room,,,,,THE CRIMSON CONDO,9851,,,Dual Sinks,C42-Condo 5+ Stories,False,False,,,1,19,,"Doorman, Elevator Secure, Intercom In Lobby","Ok To Lease, Okay To Lease 1st Year",,Monthly,760,0,0,760,,,,THE CRIMSON CONDO,103,,"Price to sell!!!Beautiful boutique building in the heart of Edgewater. LEED-Silver Certified Energy efficient building close to Wynwood, Midtown, Downtown, Brickell and more. Be the first to live in this unique 1/1.5 townhouse with the possibility to covert into 2 bedrooms. Luxury amenities, Laundry in the unit, 2 garage spaces make this an opportunity you don’t want to miss!",07/31/2019 12:00:00 AM,,33137,32,,12/31/2019 12:00:00 AM,06/21/2019 12:00:00 AM,07/24/2019 12:00:00 AM,Conventional,34,Miami-Dade County,01-32-30-100-0030,05/18/2019 10:43:02 AM,False,
A10444696,Closed Sale,3 Island Ave,2,2,0,299000,230000,04/02/2018 12:00:00 AM,05/21/2018 12:00:00 AM,Miami Beach,BELLE ISLE APT CORP,,1332,1332,1962,Cbs Construction,,,Central Heat,Central Cooling,1,Covered Parking,,Snack Bar/Counter,"Barbeque, Patio, Storm/Security Shutters",Tile Floors,"First Floor Entry, Elevator",,,,,,,,,,BELLE ISLE APT CORP,2744,,,Combination Tub & Shower,C45-Co-Op 5+ Stories,False,False,,144,3,15,,"Doorman, Card Entry, Tv Camera","Daily Rentals Ok, No Lease; 1st Year Owned",,Monthly,1047,0,0,0,,,,Terrace Towers,3C,,"YES, THAT IS THE RIGHT PRICE!  FANTASTIC SPACE, TWO BED, TWO BATH.  ORIGINAL MORRIS LAPIDUS BATHROOMS, KITCHEN HAS BEEN RENOVATED.  LIVING ROOM IS ON SAME LEVEL AS GARAGE ROOF.  UNIT IS BEGGING TO BE RENOVATED, COME TAKE A LOOK! GREAT BUILDING, WONDERFUL POOL AREA, SUPER LOCATION,  OPPOSITE STANDARD HOTEL.  WHAT'S NOT TO LOVE?",05/25/2018 12:00:00 AM,,33139,12,,10/01/2018 12:00:00 AM,04/25/2018 12:00:00 AM,04/25/2018 12:00:00 AM,Cash,23,Miami-Dade County,02-32-33-030-0250,04/02/2018 2:03:19 PM,False,
A10378370,Closed Sale,3 Island Ave,1,1,0,299000,269000,11/27/2017 12:00:00 AM,06/01/2018 12:00:00 AM,Miami Beach,BELLE ISLE APT CORP,,950,950,1962,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",0,Other Parking,Attached,Dining/Living Room,"High Impact Doors, Open Balcony","Carpeted Floors, Ceramic Floor, Tile Floors","Other Interior Features, Roman Tub, Walk-In Closets",,,,,,,,,"Blinds/Shades, High Impact Windows, Impact Glass",BELLE ISLE APT CORP,6064,,,"Combination Tub & Shower, Whirlpool/Spa",C45-Co-Op 5+ Stories,False,False,144,144,9,15,,"Doorman, Card Entry, Tv Camera",No Lease; 1st Year Owned,,Monthly,838,0,0,838,,,,Terrace Towers,9F,,"Prime location, stunning views from every room, and a great price point make this large one bedroom apartment one of the best values on Belle Isle. Enjoy waterfront living in a hip, safe and tranquil neighborhood within a short walk to everything South Beach has to offer. This 950 SF one bedroom, one bath apartment has a renovated kitchen with stainless appliances and granite counters, hurricane impact windows and doors, an updated bathroom with deep jacuzzi tub and large vanity, and a balcony with endless bay and city skyline views. This iconic 1962 Morris Lapidus building was completely renovated just a few years ago and features authentic MIMO architecture in a friendly boutique building. Heated bayside pool, 24 hr doorman, 1 assigned parking space. Must see to appreciate. Easy to show.",05/18/2018 12:00:00 AM,,33139,31,,04/19/2018 12:00:00 AM,03/18/2018 12:00:00 AM,03/18/2018 12:00:00 AM,Cash,111,Miami-Dade County,02-32-33-030-0670,11/28/2017 11:50:03 AM,False,
